Participant,Vowel,F1 (Hz),F2 (Hz),F3 (Hz),t1_ph,t2_ph,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,Gender
p112,o,453.41766564587687,787.1432456521782,2053.649544085577,278.42,278.59,0.16999999999995907,278.36,278.82,zona,False,False,T,n,Male
p112,o,423.7980964970338,972.21399668912,2575.875245946364,281.51099999999997,281.591,0.07999999999998407,281.411,282.101,lotería,False,False,l,t,Male
p112,o,406.4602401014935,901.6101945227696,2621.131379371799,286.383,286.563,0.18000000000000682,285.96299999999997,286.563,albino,False,True,n,sp,Male
p112,o,438.60757843064766,909.8111771124412,2289.360442159002,290.796,290.89599999999996,0.10000000000002274,290.286,291.066,televisión,False,False,j,ng,Male
p112,o,413.30782676195463,804.4864231280791,2103.8871996594394,296.07,296.15,0.07999999999998407,295.62,296.57,ubicaciones,False,False,j,n,Male
p112,i,299.43565884811784,2081.124207258276,2566.5616210317608,3.266,3.4160000000000004,0.1499999999999999,2.966,3.4160000000000004,zombi,False,True,b,sp,Male
p112,i,420.8640731296791,2097.0380339634603,2663.6007385946705,5.101,5.191,0.08999999999999986,4.811,5.401,básico,False,False,s,k,Male
p112,i,348.3657318619378,2108.3085844130937,2741.923074319509,7.148,7.207999999999999,0.0600000000000005,7.058,7.6579999999999995,límite,False,False,l,m,Male
p112,i,338.41844683817766,2399.166254529117,2748.318540919679,7.308,7.367999999999999,0.0600000000000005,7.058,7.6579999999999995,límite,False,False,m,t,Male
p112,i,345.98624215608214,2239.8792697954573,2990.119656564895,28.904,29.024,0.12000000000000098,28.674,29.444000000000003,amarillas,False,False,rf,L,Male
p112,i,355.38509646996596,2107.4554091607506,3025.8003546610807,35.562,35.652,0.09000000000000341,35.442,35.961999999999996,bisco,False,False,b,s,Male
p112,i,402.00411041115785,2115.3975291623333,2737.2510193286225,39.523,39.613,0.0899999999999963,39.233000000000004,39.833,lógica,False,False,x,k,Male
p112,i,305.3764623437639,2115.5053852603282,2983.414302577545,41.567,41.637,0.07000000000000027,41.227,41.937,pulverizar,False,False,rf,T,Male
p112,i,374.49151551709207,2149.3914012250743,2453.5600408066653,52.926,52.996,0.07000000000000027,52.656000000000006,53.226000000000006,música,False,False,s,k,Male
p112,i,383.79861793066834,2083.0193491607847,3384.342695528809,60.802,60.912,0.10999999999999943,60.552,61.132,vecino,False,False,s,n,Male
p112,i,390.8802987683747,2062.6200841380664,2883.745536375146,62.70399999999999,62.81399999999999,0.10999999999999943,62.434,62.994,vampiro,False,False,p,rf,Male
p112,i,388.4590257782018,2437.0392286034376,3502.368703978531,79.388,79.468,0.0799999999999983,78.968,79.688,balsámico,False,False,m,k,Male
p112,i,333.9690401048786,2259.725496143798,3244.027546813069,95.765,95.855,0.09000000000000341,95.325,96.095,zoológico,False,False,x,k,Male
p112,i,351.7210969741034,2097.9996071826276,2881.219570337056,111.617,111.70700000000001,0.0899999999999892,111.397,111.927,valija,False,False,l,x,Male
p112,i,324.2163990970804,1994.0165310530301,2387.649666862925,121.50200000000001,121.58200000000001,0.0799999999999983,121.292,121.72200000000001,útil,False,False,t,l,Male
p112,i,383.96103127843367,2176.6278152210307,2684.3742445432995,124.485,124.575,0.09000000000000341,124.205,124.815,baliza,False,False,l,s,Male
p112,i,387.74835070071157,2064.341841225799,2969.879772885677,132.971,133.05100000000002,0.07999999999998407,132.871,133.461,líquido,False,False,l,k,Male
p112,i,364.5257279533346,2200.471961124056,2957.153624334212,134.828,134.958,0.12999999999999545,134.56799999999998,135.06799999999998,hervir,False,False,b,rf,Male
p112,i,401.9808428937823,2199.919656355511,2701.617435728209,149.19899999999998,149.279,0.07999999999998407,149.079,149.639,limpio,False,False,l,m,Male
p112,i,337.95610441227393,2139.987137180356,2827.290204464246,156.651,156.701,0.04999999999998295,156.491,157.311,olvidados,False,False,b,D,Male
p112,i,332.7718126208069,2168.9852904617424,2909.3779012842747,166.29,166.44,0.15000000000000568,166.29,167.23,hiperbólico,True,False,sp,p,Male
p112,i,341.14517978312824,2212.8385194713182,3260.1780562499184,173.28099999999998,173.37099999999998,0.09000000000000341,173.03099999999998,173.75099999999998,longitud,False,False,x,t,Male
p112,i,340.90964915560994,2059.6065190151726,2797.144750819671,175.41400000000002,175.484,0.0700000000000216,175.334,175.97400000000002,bigote,False,False,b,G,Male
p112,i,384.8361087522722,1930.695287025974,2622.0701735939,182.454,182.574,0.12000000000000455,182.204,182.88400000000001,benigno,False,False,n,G,Male
p112,i,358.65223733406486,2016.045822006751,2439.0752057838267,196.15400000000002,196.234,0.0800000000000125,195.804,196.394,fósil,False,False,s,l,Male
p112,i,363.82932694614783,1976.211761395095,2810.4331148828114,205.708,205.778,0.06999999999999318,205.588,206.328,brillante,False,False,rf,L,Male
p112,i,411.4362290155025,2290.225430725408,3330.183875208025,214.292,214.40200000000002,0.10999999999998522,214.032,214.842,abanicos,False,False,n,k,Male
p112,i,428.8981678453203,2269.391338514649,2775.5934143135582,232.66,232.79,0.12999999999999545,232.38,233.06,vainilla,False,False,n,L,Male
p112,i,355.3460607235852,2100.0657825136664,2908.305262355185,234.424,234.47400000000002,0.04999999999998295,234.304,235.054,circonio,False,False,s,rf,Male
p112,i,358.51642574080705,2149.0945230267444,2907.321260969149,245.293,245.343,0.04999999999998295,244.993,245.903,servidumbre,False,False,b,D,Male
p112,i,406.3194938964192,2038.9437653610266,2623.198469466571,254.46,254.53,0.06999999999999318,254.21,254.77,válido,False,False,l,D,Male
p112,i,343.73616207302615,2072.119654824065,2814.447990038527,256.41900000000004,256.519,0.10000000000002274,256.129,256.869,servicio,False,False,b,s,Male
p112,i,365.5517789166042,2030.7912192897186,2580.108932302296,258.366,258.486,0.12000000000000455,258.296,258.76599999999996,liso,False,False,l,s,Male
p112,i,408.5833888430842,2313.125164111942,2938.7498263731013,263.182,263.29200000000003,0.1099999999999568,262.892,263.742,enanitos,False,False,n,t,Male
p112,i,365.3552964543454,2183.5805169296605,3115.907817478881,271.80400000000003,271.894,0.09000000000003182,271.684,272.644,unigénitos,False,False,n,x,Male
p112,i,378.7629387468647,2294.3544024394478,2995.591538945473,272.11400000000003,272.194,0.08000000000004093,271.684,272.644,unigénitos,False,False,n,t,Male
p112,i,372.0091188772272,2115.793170043565,3088.653990092881,286.173,286.27299999999997,0.10000000000002274,285.96299999999997,286.563,albino,False,False,b,n,Male
p112,i,373.5622075605606,2083.4579672691957,3161.085825086966,288.3,288.35,0.05000000000001137,288.08,288.75,terminarás,False,False,m,n,Male
p112,i,327.1468869386752,1991.7130164077814,2892.7614310129798,290.586,290.626,0.03999999999996362,290.286,291.066,televisión,False,False,b,s,Male
p112,i,383.4834123247229,2069.7211576655536,2662.414688344414,293.115,293.205,0.08999999999997499,292.875,293.525,revista,False,False,b,s,Male
p112,i,353.06487776380266,2363.335312428355,3275.818542996851,295.75,295.8,0.05000000000001137,295.62,296.57,ubicaciones,False,False,b,k,Male
p112,e,431.3549046351522,1776.5938997070284,2203.349970353494,9.746,9.816,0.07000000000000027,9.436,10.245999999999999,bacterias,False,False,t,rf,Male
p112,e,406.35812401209535,2025.4312290483153,2584.8914372563545,16.12,16.27,0.14999999999999858,15.99,16.51,vez,False,False,b,s,Male
p112,e,425.08634064945113,1616.8103101866132,2379.2232265523544,31.146,31.206,0.05999999999999873,30.646,31.465999999999998,barómetro,False,False,m,t,Male
p112,e,477.7220452150827,1705.2575614357406,2196.743407196061,37.415,37.545,0.13000000000000256,37.275,37.745,cero,False,False,s,rf,Male
p112,e,423.8748015395898,1728.4748261405123,2530.8348355001235,41.457,41.516999999999996,0.060000000000002274,41.227,41.937,pulverizar,False,False,b,rf,Male
p112,e,420.25189682288163,2027.9465163349805,2421.1947863938944,43.549,43.659,0.10999999999999943,43.288999999999994,43.888999999999996,vaqueta,False,False,k,t,Male
p112,e,403.5246794155533,1637.5053304544697,1985.141346442452,58.903,58.943000000000005,0.03999999999999915,58.623000000000005,59.213,hambriento,False,False,j,n,Male
p112,e,410.7013852389656,1830.768788674528,2158.680000561048,60.652,60.692,0.03999999999999915,60.552,61.132,vecino,False,False,b,s,Male
p112,e,454.03065868515745,1690.317095694727,2419.6040879633592,64.227,64.28699999999999,0.060000000000002274,64.097,64.767,cebolla,False,False,s,b,Male
p112,e,468.7653034976252,1955.0708792756586,2258.531734520511,66.238,66.398,0.1599999999999966,65.988,66.558,hotel,False,False,t,l,Male
p112,e,425.5425006667517,1888.165575815216,1930.2644919665506,68.437,68.547,0.10999999999999943,68.067,68.797,vagoneta,False,False,n,t,Male
p112,e,445.08608795493285,1651.2832468713596,2125.31334128578,81.00399999999999,81.14399999999999,0.14000000000000054,80.714,81.334,balsero,False,False,s,rf,Male
p112,e,435.4579255485328,1752.869873403425,2390.010830936737,84.637,84.777,0.14000000000000054,84.37700000000001,84.917,nivel,False,False,b,l,Male
p112,e,460.8099598877722,1866.176508911598,2437.931223094465,86.243,86.45299999999999,0.210000000000008,85.943,86.45299999999999,valle,False,True,L,sp,Male
p112,e,413.5463293253438,1817.4421756956501,2371.536244842154,89.82,89.92,0.10000000000000853,89.82,90.54,hechas,True,False,s,tS,Male
p112,e,424.4657772852065,1858.3171176772962,2306.3389172930665,91.866,91.96600000000001,0.09999999999999433,91.556,92.226,marbete,False,False,b,t,Male
p112,e,424.6834282507737,1647.2009556184858,2100.6585992709215,99.48100000000001,99.65100000000001,0.1700000000000017,98.98100000000001,99.65100000000001,vacante,False,True,t,sp,Male
p112,e,432.80696097346083,1574.8558358103962,2011.3752650551105,104.432,104.47200000000001,0.039999999999992035,104.242,104.69200000000001,comerás,False,False,m,rf,Male
p112,e,459.9137530138997,1836.0436338387924,2241.1278784562937,113.235,113.355,0.12000000000000455,113.105,113.605,ceja,False,False,s,x,Male
p112,e,440.46722078320107,1597.532861977384,2337.947439989775,118.633,118.68299999999999,0.05000000000001137,118.383,119.29299999999999,intervención,False,False,t,rf,Male
p112,e,389.7674322520328,1597.744024866924,2255.064079117732,118.79299999999999,118.84299999999999,0.049999999999997165,118.383,119.29299999999999,intervención,False,False,b,ng,Male
p112,e,366.7948025987632,1637.1919095504754,1859.8063462681064,134.56799999999998,134.658,0.08999999999997499,134.56799999999998,135.06799999999998,hervir,True,False,sp,rf,Male
p112,e,452.3827470419205,1568.28870186906,2251.509840478345,136.817,136.947,0.12999999999999545,136.467,136.947,baile,False,True,l,sp,Male
p112,e,456.6489406423377,1822.4696523755676,2177.1522349671664,138.657,138.737,0.07999999999998407,138.447,139.157,obreros,False,False,rf,rf,Male
p112,e,413.5866227475908,1725.2522046906547,2612.4500271337365,140.364,140.424,0.060000000000002274,140.284,140.964,ventaja,False,False,b,n,Male
p112,e,400.1701357287493,1723.1049744300715,2205.599412457461,147.554,147.60399999999998,0.05000000000001137,147.314,147.894,porvenir,False,False,b,n,Male
p112,e,436.339494380324,1681.96660373634,2548.5684618101614,151.511,151.561,0.05000000000001137,151.391,152.181,velatorio,False,False,b,l,Male
p112,e,409.3076713841237,1735.194623122885,2323.0641565719557,159.392,159.46200000000002,0.06999999999999318,159.02200000000002,159.882,convalecer,False,False,l,s,Male
p112,e,441.7984079148071,1802.4383060694145,2211.591297447585,159.582,159.732,0.15000000000000568,159.02200000000002,159.882,convalecer,False,False,s,rf,Male
p112,e,440.8902605824603,1910.8674334583663,2153.351805604532,161.722,161.842,0.12000000000000455,161.452,162.092,bajeza,False,False,x,T,Male
p112,e,458.0925835701117,1474.981820971259,2054.6303514155106,166.53,166.58,0.05000000000001137,166.29,167.23,hiperbólico,False,False,p,rf,Male
p112,e,469.07922124707335,1993.1818617426284,2432.610499614769,169.19299999999998,169.273,0.07999999999998407,168.94299999999998,169.463,cien,False,False,j,ng,Male
p112,e,399.0952616881999,1939.1799353761944,2514.3569695788283,182.334,182.37400000000002,0.039999999999992035,182.204,182.88400000000001,benigno,False,False,b,n,Male
p112,e,423.7697745709186,1891.8299752215064,2463.537059820679,184.97299999999998,185.113,0.13999999999998636,184.63299999999998,185.16299999999998,cabaret,False,False,rf,t,Male
p112,e,437.27210673845667,1629.6138579897427,2208.075078322258,191.55,191.61,0.060000000000002274,191.42,192.0,vector,False,False,b,k,Male
p112,e,427.5443141660524,1349.771038655515,1926.7215785816047,194.125,194.175,0.05000000000001137,193.885,194.315,afuera,False,False,w,rf,Male
p112,e,427.2086030588436,1553.3412513474564,1783.6766148838678,201.46400000000003,201.514,0.05000000000001137,201.13400000000001,201.604,jueves,False,False,b,s,Male
p112,e,406.110371062914,1723.9491917433054,2163.8283440098003,201.604,201.65400000000002,0.04999999999998295,201.604,202.334,encadenado,True,False,s,ng,Male
p112,e,404.8076536125728,1695.0071129077398,2290.7680204087037,201.93400000000003,201.96400000000003,0.030000000000001137,201.604,202.334,encadenado,False,False,D,n,Male
p112,e,404.32105142498,1577.7083498344375,2315.326829019696,203.843,203.91299999999998,0.0700000000000216,203.783,204.403,pesero,False,False,p,s,Male
p112,e,450.93919073497716,1687.0327481743332,2322.332779440248,204.013,204.123,0.10999999999998522,203.783,204.403,pesero,False,False,s,rf,Male
p112,e,400.0519909875432,1793.0592335058097,2338.154246160575,210.291,210.331,0.039999999999992035,210.051,210.94099999999997,general,False,False,x,n,Male
p112,e,407.0031264810039,1807.3622227439585,2118.673498201225,210.41099999999997,210.49099999999999,0.0800000000000125,210.051,210.94099999999997,general,False,False,n,rf,Male
p112,e,432.1652061914015,1355.7491146753246,2354.2847327806408,212.3,212.41,0.10999999999998522,212.13,212.67,bien,False,False,j,ng,Male
p112,e,445.2954729669932,1909.406507791164,2382.111136340997,230.90400000000002,230.99400000000003,0.09000000000000341,230.734,231.144,piel,False,False,j,l,Male
p112,e,422.0853090702577,1760.8161308562812,2372.304683021709,240.209,240.28900000000002,0.07999999999998407,240.09900000000002,240.769,señal,False,False,s,n~,Male
p112,e,456.34285625393204,1607.0429199182474,2309.3254580365106,245.113,245.16299999999998,0.05000000000001137,244.993,245.903,servidumbre,False,False,s,rf,Male
p112,e,452.88878523993554,1912.267428171433,2360.156181500196,245.713,245.903,0.18999999999999773,244.993,245.903,servidumbre,False,True,rf,sp,Male
p112,e,416.517846767742,1646.7313552108728,2366.2094644674594,247.23,247.29,0.060000000000002274,247.04,247.9,literatura,False,False,t,rf,Male
p112,e,432.35199019455774,1657.1801179419574,2368.8012110110667,252.11900000000003,252.169,0.05000000000001137,252.00900000000001,252.71900000000002,presente,False,False,rf,s,Male
p112,e,432.6672436833979,1788.8613892197338,2235.4363962316515,252.27900000000002,252.36900000000003,0.09000000000000341,252.00900000000001,252.71900000000002,presente,False,False,s,n,Male
p112,e,381.98078178860015,1779.4213453366385,2064.4925265805696,252.519,252.71900000000002,0.19999999999998866,252.00900000000001,252.71900000000002,presente,False,True,t,sp,Male
p112,e,427.55020456258825,1648.6979587363492,2547.516251756324,256.22900000000004,256.289,0.060000000000002274,256.129,256.869,servicio,False,False,s,rf,Male
p112,e,428.3064132827812,1739.0046168239428,2419.7087039858275,262.742,262.79200000000003,0.049999999999954525,262.632,262.892,ves,False,False,b,s,Male
p112,e,429.88131114990813,1662.3223932228873,2236.7152896984535,262.892,262.942,0.05000000000001137,262.892,263.742,enanitos,True,False,s,n,Male
p112,e,416.9474179536909,1496.6779224365832,2411.4784089541777,271.224,271.284,0.060000000000002274,271.05400000000003,271.654,nuestros,False,False,w,s,Male
p112,e,397.8986399930693,1676.7845047966516,2241.3742653634163,274.47700000000003,274.53700000000003,0.060000000000002274,274.137,274.897,abastecer,False,False,t,s,Male
p112,e,430.9462075329415,1723.6670062357027,2158.873437429076,274.657,274.78700000000003,0.12999999999999545,274.137,274.897,abastecer,False,False,s,rf,Male
p112,e,429.9111393756098,1635.0465675874802,2189.5545886718123,281.681,281.741,0.060000000000002274,281.411,282.101,lotería,False,False,t,rf,Male
p112,e,410.1325353342321,1692.9975103434942,2457.110725501842,288.14,288.18,0.040000000000020464,288.08,288.75,terminarás,False,False,t,rf,Male
p112,e,388.7928306621054,1692.7311681882682,2463.050556291254,290.346,290.406,0.060000000000002274,290.286,291.066,televisión,False,False,t,l,Male
p112,e,391.1418018328485,1777.9802037034112,2649.476578546305,290.466,290.51599999999996,0.05000000000001137,290.286,291.066,televisión,False,False,l,b,Male
p112,e,463.94179750131315,1575.972390921246,2367.5792826568468,292.975,293.055,0.07999999999998407,292.875,293.525,revista,False,False,r,b,Male
p112,e,412.3298375538394,1353.2900672986718,2659.263281242449,295.35,295.39,0.03999999999996362,295.26,295.62,nuestras,False,False,w,s,Male
p112,e,413.21413490466904,2043.0127120431812,2428.699870375769,297.722,297.842,0.12000000000000455,297.452,298.052,vaquera,False,False,k,rf,Male
p112,u,341.7148754354338,724.4445262172708,2352.410499057938,20.147000000000002,20.267,0.12000000000000098,19.897000000000002,20.506999999999998,arbusto,False,False,b,s,Male
p112,u,379.016067375915,832.8895034159223,2379.610838346246,41.266999999999996,41.336999999999996,0.07000000000000027,41.227,41.937,pulverizar,False,False,p,l,Male
p112,u,408.0028766223539,772.770629982023,2563.8614197163424,52.746,52.826,0.0799999999999983,52.656000000000006,53.226000000000006,música,False,False,m,s,Male
p112,u,371.7437912378936,735.8731925487764,2195.3289317123927,54.611999999999995,54.711999999999996,0.10000000000000142,54.452,54.992,lucha,False,False,l,tS,Male
p112,u,377.82378021310564,838.2968129147598,2179.4512884695546,58.353,58.433,0.0799999999999983,58.243,58.623000000000005,lunes,False,False,l,n,Male
p112,u,360.77720452295824,697.7218691291887,2246.858116123597,87.655,87.775,0.12000000000000455,87.395,87.915,basura,False,False,s,rf,Male
p112,u,330.0916516530122,667.174420055735,2145.847980664823,115.16799999999999,115.318,0.14999999999999147,114.948,115.488,azul,False,False,T,l,Male
p112,u,305.6418927385438,731.7166210468747,2282.656828726969,121.292,121.42200000000001,0.12999999999999545,121.292,121.72200000000001,útil,True,False,s,t,Male
p112,u,338.6364321663702,789.0184218744562,2225.3485058503056,173.49099999999999,173.75099999999998,0.2599999999999909,173.03099999999998,173.75099999999998,longitud,False,True,t,sp,Male
p112,u,364.0770434089292,725.0825226036316,2431.8982511948625,213.882,213.93200000000002,0.04999999999998295,213.832,214.032,tus,False,False,t,s,Male
p112,u,391.44425083722547,806.0086342514257,2294.2603456347947,245.44299999999998,245.523,0.07999999999998407,244.993,245.903,servidumbre,False,False,D,m,Male
p112,u,360.5648011914681,748.608172906613,1964.107463627297,247.52,247.64,0.11999999999997613,247.04,247.9,literatura,False,False,t,rf,Male
p112,u,333.39180370133136,853.6048647732445,2186.441527875488,271.684,271.73400000000004,0.049999999999954525,271.684,272.644,unigénitos,True,False,sp,n,Male
p119,a,767.5377014011914,1261.204023179765,2735.5526924798805,1.296,1.436,0.1399999999999999,1.146,1.736,bajo,False,False,b,x,Male
p119,a,715.3920578311206,1360.5879554242968,2612.350998276514,4.792,4.882,0.08999999999999986,4.652,5.362,básico,False,False,b,s,Male
p119,a,651.6952219465496,1504.4779726111428,2423.478042225869,9.123,9.183,0.0600000000000005,9.013,9.793,bacterias,False,False,b,k,Male
p119,a,571.6430084644596,1671.3081909701543,2604.7252254648115,9.533,9.603,0.07000000000000027,9.013,9.793,bacterias,False,False,j,s,Male
p119,a,768.1176536700566,1438.0566867504597,2560.682712272308,10.965,11.105,0.14000000000000054,10.965,11.455,árbol,True,False,sp,rf,Male
p119,a,712.976590859893,1497.8274997395615,2625.1309988066137,13.931,13.991,0.0600000000000005,13.850999999999999,14.061,las,False,False,l,s,Male
p119,a,689.4149789990863,1520.0696151447517,2631.188636137775,14.061,14.130999999999998,0.07000000000000027,14.061,14.720999999999998,amigas,True,False,s,m,Male
p119,a,687.2301771334495,1693.144659642916,2536.604135275577,14.350999999999999,14.491,0.1399999999999988,14.061,14.720999999999998,amigas,False,False,G,s,Male
p119,a,730.2697992039709,1420.0477631886615,2537.7815140351518,15.634,15.704,0.07000000000000027,15.504000000000001,16.064,valor,False,False,b,l,Male
p119,a,771.412780927816,1454.5185778684852,2726.270740171365,17.059,17.189,0.129999999999999,17.059,17.809,arbusto,True,False,sp,rf,Male
p119,a,770.5368318033525,1551.8708900131628,2737.862699813043,18.901,18.961,0.05999999999999873,18.771,19.461,zanahoria,False,False,s,n,Male
p119,a,798.4289369098149,1697.5721565531912,2800.2620860472625,19.301,19.461,0.16000000000000014,18.771,19.461,zanahoria,False,True,j,sp,Male
p119,a,752.4437438972136,1313.9605098882348,2497.497565568829,22.285,22.345,0.05999999999999873,22.175,22.935,valuación,False,False,b,l,Male
p119,a,574.6078183283395,1292.1402280004813,2440.6354512857683,22.455,22.525,0.07000000000000027,22.175,22.935,valuación,False,False,w,T,Male
p119,a,637.9873324193109,1525.4524031686428,2279.9652844883385,24.147,24.237,0.08999999999999986,24.076999999999998,24.456999999999997,cajas,False,False,k,x,Male
p119,a,740.7500966082173,1377.618362600224,2515.745409678695,24.296999999999997,24.357,0.05999999999999873,24.076999999999998,24.456999999999997,cajas,False,False,x,s,Male
p119,a,771.2870342598873,1491.7056984638045,2730.8893847362438,24.456999999999997,24.506999999999998,0.05000000000000071,24.456999999999997,25.087,amarillas,True,False,s,m,Male
p119,a,720.8983079296373,1387.9582444082212,2868.268235815451,24.587,24.636999999999997,0.05000000000000071,24.456999999999997,25.087,amarillas,False,False,m,rf,Male
p119,a,576.4364944974324,1752.0636889321454,2485.4076321206685,24.787,24.877,0.08999999999999986,24.456999999999997,25.087,amarillas,False,False,L,s,Male
p119,a,744.9921823431163,1347.5880087423313,2611.650165212381,28.804000000000002,28.874000000000002,0.07000000000000027,28.674,29.614,barometro,False,False,b,rf,Male
p119,a,686.8648201923892,1629.2441374676096,2403.293692120667,31.358,31.408,0.05000000000000071,31.258000000000003,31.848000000000003,carbono,False,False,k,rf,Male
p119,a,795.4985968697329,1552.989402493687,2578.679797132053,41.413000000000004,41.643,0.230000000000004,40.983000000000004,41.643,lógica,False,True,k,sp,Male
p119,a,695.059066421662,1430.4109884850095,2624.0890950334588,44.667,44.827,0.1599999999999966,44.067,44.946999999999996,pulverizar,False,False,T,rf,Male
p119,a,703.1137230371593,1460.5642026290698,2459.170859893069,46.526,46.596000000000004,0.06999999999999318,46.376000000000005,47.076,vaqueta,False,False,b,k,Male
p119,a,805.7410966054878,1538.1819877153052,2909.6239351781733,46.886,47.076,0.18999999999999773,46.376000000000005,47.076,vaqueta,False,True,t,sp,Male
p119,a,661.9753547586694,1483.1623392584245,2608.093323126729,51.141000000000005,51.191,0.05000000000000426,51.091,51.961000000000006,vacaciones,False,False,b,k,Male
p119,a,570.8353123684136,1515.3846354996247,2388.349589580077,51.271,51.331,0.060000000000002274,51.091,51.961000000000006,vacaciones,False,False,k,T,Male
p119,a,684.601911284142,1323.242190259016,2458.9050966854893,53.099,53.148999999999994,0.05000000000000426,53.00899999999999,53.57899999999999,balcón,False,False,b,l,Male
